6,All Blacks: Flanker Sam Cane named New Zealand captain,bbc-sport,"Flanker Sam Cane is the new captain of the All Blacks, following Kieran Read’s retirement after the 2019 Rugby World Cup."
6,Barcelona players to have Covid-19 tests before returning to training,bbc-sport,"Barcelona players will have Covid-19 testing at their training ground on Wednesday before resuming individual work ""in the coming days""."
6,Cancelled autumn Tests would cost RFU £107m in revenue,bbc-sport,"The RFU will be hit with revenue losses of £107m if the 2020 autumn internationals are cancelled, chief executive Bill Sweeney says."
6,Coronavirus and sport - shorter matches discussed,bbc-sport,The latest updates on how the coronavirus pandemic is affecting sport.
6,Tour to start in August as Grand Tours overlap,bbc-sport,"The Tour de France will take place at the end of August, with the Giro d'Italia and Vuelta a Espana overlapping each other during October, cycling's governing body the UCI have announced."
6,Sun appeals against eight-year ban,bbc-sport,China's three-time Olympic champion Sun Yang appeals to Switzerland's highest court against his eight-year ban for missing a doping test.
6,How a cyclist's key work saved lives,bbc-sport,"Gino Bartali was one of cycling's greatest champions, but it is what he did when the sport stopped which endures."
6,"Sporting Fingal: The team who formed, won a cup, reached Europe and folded - all in three years",bbc-sport,"The inside story of the Irish club who came from nowhere, got promoted, won the cup, played in Europe and folded within three seasons."
2,"Coronavirus, face masks and America's new fault line",cnn,"Face masks, it seems, have become a new fault line in America."
2,"Relaxed restrictions across US will have a dire impact on coronavirus death toll, experts warn",cnn,"Public spaces were filled with visitors over the weekend as some states began loosening lockdown measures and experts now warn the premature reopening could drive up the country's coronavirus death toll -- by nearly double, according to one prediction."
7,Here's why experts worry about reopening restaurants - CNN Video,cnn,"A study from China shows just how contagious the novel coronavirus can be in places like restaurants, where people spend prolonged periods of time."
2,"US coronavirus update: Latest on cases, deaths and reopening - CNN",cnn,"The US coronavirus outbreak has altered daily life in almost every way. Here's the latest updates on US Covid-19 cases, deaths, the government response, unemployment and more."
1,Coronavirus updates from around the world - CNN,cnn,"The global coronavirus pandemic has brought countries around the world to a standstill. Here's the latest updates on worldwide Covid-19 cases, deaths, government responses, and more."
3,Stock market news today: Dow sinks sharply after Trump threatens China with tariffs over coronavirus - CNN,cnn,Here's what's moving markets today.
1,Amanpour is shocked by Brazilian president's 'so what?' comment  - CNN Video,cnn,CNN's Christiane Amanpour discusses the concerns that surround Brazilian President Jair Bolsonaro's handling of the coronavirus pandemic.
2,Trump can't make America normal again -- no matter how hard he tries,cnn,"For Donald Trump, adoration is oxygen. So it must have been a good feeling to be sitting there Sunday under the well-lit gaze of Abraham Lincoln, freely opining on his success in fighting coronavirus."
2,Venezuela claims to have captured two Americans involved in failed invasion,cnn,"Venezuelan President Nicolas Maduro says two American ""mercenaries"" have been apprehended after a failed coup attempt launched over the weekend."
2,Nancy Pelosi responds to Trump's payroll tax cut demand: No way - CNN Video,cnn,House Speaker Nancy Pelosi responds to President Donald Trump's threat that he'll block the next coronavirus relief package unless Congress cuts payroll taxes.
5,See first trailer for Steve Carell's new Netflix comedy <em>Space Force</em>,entertainment-weekly,"In which Steve Carell blows off steam to ""Kokomo."""
5,James Corden throws virtual Pet Gala to replace canceled Met Gala,entertainment-weekly,Paws-itively fabulous.
5,What to Watch on Tuesday: Jerry Seinfeld stand-up special <em>23 Hours to Kill</em> on Netflix,entertainment-weekly,"Netflix drops Jerry Seinfeld's first stand-up special in two decades, and 'black-ish' wraps up season 6."
5,Ryan Murphy details how <em>Hollywood</em> brought that pool party orgy to life,entertainment-weekly,Ryan Murphy breaks down all the sex and nudity in the George Cukor pool party episode of 'Hollywood.'
5,Joe Russo says <em>Extraction</em> sequel is in the works at Netflix,entertainment-weekly,"Following a record-breaking release on Netflix, the plan is to bring back star Chris Hemsworth and director Sam Hargrave for <em>Extraction 2</em>"
5,The Voice recap: The not-so-live playoffs get started,entertainment-weekly,The not-so-live 'Voice' Playoffs get started as the winner of the four-way Knockout is revealed and the Top 17 sing for a spot in the Top 9.
6,Odell Beckham Jr. foresees one of his best seasons -- 'This is my time',espn,"Odell Beckham Jr., who underwent surgery Jan. 21 for hip and groin injuries that plagued him throughout one of his worst seasons, says he'll bounce back in 2020 ""bigger, stronger, faster -- this is my time."""
6,"Marshawn Lynch in talks on return with Seahawks, RB says",espn,"Marshawn Lynch and the Seahawks are in talks on his return for another season, the running back said."
6,"Mike Tyson has 'same speed, same power as guys 21, 22 years old,' trainer says",espn,"A short training clip of Mike Tyson, went viral a few days ago. And according to the man who was catching his punches, the iconic heavyweight still has some fight left in him at age 53."
6,Free agent Aaron Lynch signs with Jaguars,espn,"Aaron Lynch, who had five sacks in 29 regular-season games with the Bears over the past two seasons, has signed with the Jaguars as a free agent."
6,"Alex Morgan, Megan Rapinoe vow to push forward after USWNT legal setback",espn,Alex Morgan and Megan Rapinoe said they'll continue to fight for equal pay and appeal a judge's decision on the USWNT's lawsuit against U.S. Soccer.
6,"Answering the 2020 NFL draft's biggest questions - Experts debate favorite picks, more",espn,The 49ers got elite athletes in Round 1. The Bengals got an NFL-ready quarterback. Our insiders weigh in on the draft's biggest questions.
5,World War Z - GOTY Edition Launch Trailer - IGN,ign,"The Marseille PvE episode, featuring four new characters taking on three original storyline missions in a new setting in France, is available now for Xbox One, PlayStation 4, and PC.

Additionally, the World War Z Game of the Year Edition is available now on PC, PlayStation 4, and Xbox One, and contains the full base game and all of its Season Pass DLC including the Marseille episode."
5,The Last of Us Part 2: New Trailer Coming Tomorrow - IGN,ign,We're getting another look at the upcoming game on May 6.
5,The Shining's Overlook Hotel in Dreams - IGN,ign,"Take a tour of the Overlook Hotel from Stanley Kubrick's horror classic The Shining, created in Dreams by Quorra__ISO and dave138.

Play it yourself in Dreams by bookmarking it here: https://indreams.me/dream/mRVjHnVnmop"
5,"Crucible, Amazon's Free Shooter, Launches This Month - IGN",ign,"Amazon has revealed details and a May release date for its new PvP shooter, Crucible."
5,NASCAR Heat 5 Announced - IGN,ign,Rev up for another round of 40-car multiplayer.
5,IGN Announces 'Summer of Gaming' Event in June [Updated] - IGN,ign,"IGN's brand new, global, online event this June will include Xbox, EA Play and much, much more."
5,"Xbox 20/20 Announced: Monthly Updates on Series X, New Games and More - IGN",ign,"The programme starts with this week's Inside Xbox, and July will include first-party game reveals for Xbox Series X."
5,What Happened Announced - IGN,ign,As if high school isn't already tough enough...
4,Spin restarts scooter business in four markets,techcrunch,"Spin, the electric scooter startup acquired by Ford in 2019 for nearly $100 million, has restarted operations in four U.S. markets as COVID-19 related closures begin to ease. The company has resumed operations in Orlando, Nashville, Columbus, Ohio and St. Louis. The ramp up of operations will depen…"
4,"CTA asks the US government for tariff exemptions on robotics, drones and 3D printers",techcrunch,The Consumer Technology Association penned an open letter alongside a number of other industry representatives asking the U.S. Trade Representative’s Office to loosen tariffs on a number of tech categories manufactured in China. The parties seek to widen current COVID-19-related exemptions beyond b…
4,"Pluto TV expands with addition of CBS Sports HQ, new deals with TiVo and Verizon",techcrunch,"Free streaming service Pluto TV is expanding. The company has today gained access to streaming sports network, CBS Sports HQ, as a result of the ViacomCBS merger. It has also forged new distribution deals with Verizon and TiVo, both of which were detailed this week. The free streamer had been acqui…"
4,Hustle CEO Sam Parr & SmartNews co-founder Rich Jaroslavsky on the future of media,techcrunch,"In this episode: Sam Parr, co-founder and CEO of The Hustle, one of the fastest-growing email newsletters, and Rich Jaroslavsky, VP of Content and chief journalist at news aggregation startup SmartNews."
4,Technology and ethics in the coronavirus economy,techcrunch,"The last two decades have ushered in significant change and transformation. I believe the 2020s will be dispositive in redefining the pillars of our economy, and COVID-19 magnifies this greatly."
4,Xiaomi launches Mi Commerce in India to boost sales amid lockdown,techcrunch,"Xiaomi today launched a new e-commerce service in India that allows people in the nation to easily browse and order its handsets and other products from nearby physical retail stores as the Chinese giant rushes to kickstart its sales in its biggest overseas market. Dubbed Mi Commerce, the service a…"
4,"Dear Sophie: Can I still get a green card given COVID-19, layoffs and recent H-1B changes?",techcrunch,"""I was recently laid off but found another position at a growing biotech company. How long do I have to apply for a green card?"""
4,"As Uber (reportedly) squeezes Lime, scooter startups run low on juice",techcrunch,This morning let's peek at Uber's numbers ahead of earnings and see what we can learn about its 2019 in the micro-mobility world.
4,Sinch acquires SAP's Digital Interconnect messaging business for $250M,techcrunch,"M&A activity has generally slowed down in the weeks since the novel coronavirus took a grip on the world, but there have been some pockets of activity in the tech industry when the price is right or when the divestment/acquisition just makes sense. The world of messaging brings us the latest de…"
4,Watch the first trailer for Netflix's Space Force starring The Office's Steve Carell,techcrunch,"Netflix has released the first trailer for its series Space Force, which is a parodic take on the newest branch of the U.S. armed forces. The project was announced pretty shortly after the space-focused military branch was made official, so it’s actually pretty impressive to see a trailer for…"
2,U.S. Officials Warn of New Virus Surge as States Reopen,the-wall-street-journal,"U.S. death toll could reach 135,000 by early August, according to one forecast that doubled its projection"
2,Coronavirus Vaccine Enters Human Testing in U.S.,the-wall-street-journal,Healthy volunteers receive first of four vaccine candidates from Pfizer and partner BioNTech
3,"U.S. Trade Deficit Likely Widened in March, Economists Say",the-wall-street-journal,"Coronavirus pandemic disrupted supply chains world-wide, depressed consumer spending"
3,Global Stocks Edge Higher as Some U.S. States Ease Lockdowns,the-wall-street-journal,U.S. crude oil climbs for a fifth day as supply drops and traders anticipate an increase in demand with economies reopening
7,Welcome Back to the Office. Your Every Move Is Being Watched.,the-wall-street-journal,Employers plan new tools to measure office interactions and track workers’ health
3,Why Home Prices Are Rising During the Pandemic,the-wall-street-journal,"While buyer demand has softened and sales fell 8.5% in March, the supply of homes on the market is contracting even faster"
3,Coronavirus Updates: DuPont Swings to Loss,the-wall-street-journal,"DuPont swings to a loss as the pandemic leads to higher demand for personal protective equipment but disrupts supply chains.  Follow along for the latest news and insights on the coronavirus's impact on investors, companies and economies."
2,It’s Grandparents to the Rescue for Stressed Working-From-Home Parents,the-wall-street-journal,"Parents juggling their kids’ online classes and their own work have been turning to grandma and grandpa to act as virtual tutors, playmates"
1,U.K. Cybersecurity Chief Pivots to New Coronavirus Threats,the-wall-street-journal,"Ciaran Martin puts hospitals, National Health Service, critical infrastructure on high alert as hackers refocus attacks"
3,Mall Owner That Spent Big to Modernize Faces Bill as Stores Sit Closed,the-wall-street-journal,Mall upgrades to battle online shopping could leave industry more vulnerable during coronavirus recovery
2,"Live updates: As U.S. reopens, Fauci asks: ‘How much suffering are you willing to accept?’",the-washington-post,"Americans oppose the reopening of restaurants, retail stores and other businesses, even as governors begin to lift restrictions, according to a new poll"
7,Anti-vaccination leaders seize on coronavirus to push resistance to inoculation,the-washington-post,"The new push by Andrew Wakefield, Robert F. Kennedy Jr. and other activists worries vaccination proponents, who are already contending with a steep drop in vaccination rates as families stay away from pediatricians’ offices during the pandemic."
5,"Why solving puzzles feels so satisfying, especially during a quarantine",the-washington-post,"Coming up with an answer can spark the reward center of the brain, and give someone a sense of control."
5,Go on safari at home with a twice-daily live-stream from South Africa,the-washington-post,"Kids can ask questions as SafariLive guides spot lions, giraffes and elephants."
